Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC-Pos_Standards,220623_Smp_MU4_A,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,N-Methyltaurine,6.28,55833,0,10839,-5.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,N-Methyltaurine,6.08,6531,0,6784,-0.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,N-Methyltaurine,6.1,7042,0,6721,-0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,N-Methyltaurine,6.07,6532,0,5840,-5.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,N-Methyltaurine,6.07,7902,0,7364,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,N-Methyltaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,N-Methyltaurine,6.76,36118,0,8990,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,O-Acetylcarnitine,7.49,2164237568,16733717,99527008,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,O-Acetylcarnitine,7.53,2794537984,29249826,124523832,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,O-Acetylcarnitine,7.52,1832021376,16590756,85865904,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,O-Acetylcarnitine,7.53,2387269632,20846546,104843056,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,O-Acetylcarnitine,7.17,143682,0,32680,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,O-Acetylcarnitine,7.29,163264,849,33211,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,O-Acetylcarnitine,7.12,145230,0,40087,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,O-Acetylcarnitine,7.12,180347,0,44222,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,O-Acetylcarnitine,7.72,42450,0,13242,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,O-Acetylcarnitine,7.09,167813,0,19904,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,O-Acetylcarnitine,7.69,36587,0,13949,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,O-Acetylcarnitine,7.67,172129,0,20334,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,O-Acetylcarnitine,7.69,259773,0,26714,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,O-Acetylcarnitine,7.58,39048,0,13151,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,O-Acetylcarnitine,7.21,9332,0,6406,0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,O-Acetylcarnitine,7.55,184369,0,31253,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,O-Acetylcarnitine,7.83,24524,0,9328,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,O-Acetylcarnitine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,O-Acetylcarnitine,7.04,31117,0,10667,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,O-Acetylcarnitine,7.98,14714,0,8687,-0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,O-Acetylcarnitine,7.74,35448,0,8672,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,O-Acetylcarnitine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,O-Acetylcarnitine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,O-Acetylcarnitine,6.72,21976,0,8558,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,O-Acetylcarnitine,6.52,38862,0,10091,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,O-Acetylcarnitine,6.84,17555,0,8958,-0.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,O-Acetylcarnitine,6.59,53811,0,8760,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,O-Acetylcarnitine,6.87,190997,0,15699,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,O-Acetylcarnitine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,O-Acetylcarnitine,6.89,36068,0,8402,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,O-Acetylcarnitine,6.96,60837,0,12290,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,O-Acetylcarnitine,7.74,33743,0,9460,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,O-Acetylcarnitine,7.01,33657,0,9864,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,O-Acetylcarnitine,7.21,16450,0,11431,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,O-Acetylcarnitine,7.54,272335,0,46052,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,O-Acetylcarnitine,7.6,177509,6882,30187,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,O-Acetylcarnitine,7.2,10384,0,8078,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,O-Acetylcarnitine,7.23,25020,0,14209,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,O-Acetylcarnitine,7.63,169990,0,21245,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,O-Acetylcarnitine,7.6,74694,0,28745,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,O-Acetylcarnitine,7.71,114680,0,14068,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,O-Acetylcarnitine,6.86,61856,0,14082,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,O-Acetylcarnitine,7.23,13363,0,7287,0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,O-Acetylcarnitine,6.86,63012,0,15387,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,O-Acetylcarnitine,7.82,63221,0,10304,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,O-Acetylcarnitine,7.64,274043,0,40455,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,O-Acetylcarnitine,7.72,300571,0,25553,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,O-Acetylcarnitine,7.66,146552,0,16376,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,O-Acetylcarnitine,7.6,148076,0,28483,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,O-Acetylcarnitine,6.98,43798,0,12480,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,O-Acetylcarnitine,7.52,210995,0,15617,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,O-Acetylcarnitine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,O-Acetylcarnitine,7.85,43994,0,6941,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,O-Acetylcarnitine,7.65,111918,0,17908,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,O-Acetylcarnitine,7.68,34629,0,10760,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,O-Acetylcarnitine,7.52,49732,0,19195,0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,O-Acetylcarnitine,7.21,12293,0,10990,0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,O-Acetylcarnitine,7.57,42691,0,25418,-0.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,O-Acetylcarnitine,7.58,122279,0,17115,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,O-Acetylcarnitine,7.66,131159,0,13847,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,O-Acetylcarnitine,7.66,265246,0,42234,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,O-Acetylcarnitine,7.63,765683,0,32751,-1.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,O-Acetylcarnitine,7.62,878390,0,47660,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,O-Acetylcarnitine,7.6,373042,0,32250,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,O-Acetylcarnitine,7.58,446876,0,41149,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,O-Acetylcarnitine,7.24,12112,0,6739,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,O-Acetylcarnitine,7.71,89702,0,22213,-1.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,O-Acetylcarnitine,7.49,134000,0,29344,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,O-Acetylcarnitine,7.66,420856,0,31822,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,O-Acetylcarnitine,7.63,243801,1177,28161,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,O-Acetylcarnitine,7.62,289512,0,20842,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,O-Acetylcarnitine,7.68,244933,0,24581,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,O-Acetylcarnitine,7.55,149422,0,22638,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,O-Acetylcarnitine,7.68,458647,0,32206,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,O-Acetylcarnitine,7.65,199985,0,37216,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,O-Acetylcarnitine,7.68,174199,0,21457,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,O-Acetylcarnitine,7.2,17780,0,16094,0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,O-Acetylcarnitine,7.65,91494,0,46992,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,O-Acetylcarnitine,7.6,182540,0,24610,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,O-Acetylcarnitine,7.72,86334,0,23610,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,O-Acetylcarnitine,7.72,227643,0,16723,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,O-Acetylcarnitine,7.63,96956,0,17608,-0.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,O-Acetylcarnitine,7.6,206274,0,18138,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,O-Acetylcarnitine,7.43,81248,0,26647,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,O-Acetyl-L-serine,7.12,6851364,0,222646,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,O-Acetyl-L-serine,5.72,23049288,3837,542245,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,O-Acetyl-L-serine,7.18,5061580,0,195893,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,O-Acetyl-L-serine,5.73,20304694,0,469107,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,O-Acetyl-L-serine,6.34,6036,0,4374,4.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,O-Acetyl-L-serine,6.36,5501,0,4955,2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,O-Acetyl-L-serine,6.53,6485,0,4483,3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,O-Acetyl-L-serine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
