Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC-Pos_InternalStandards,220628_Smp_MU14_A,"Glycine betaine, 13C5, 15N",7.51,642955328,8229617,41106216,-2.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU14_B,"Glycine betaine, 13C5, 15N",7.54,668769024,6770102,45318648,-2.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU14_C,"Glycine betaine, 13C5, 15N",7.52,600850752,4974188,38224296,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_A,"Glycine betaine, 13C5, 15N",7.54,614237824,4516249,39339108,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_B,"Glycine betaine, 13C5, 15N",7.5,673157248,7711198,39227404,-1.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_C,"Glycine betaine, 13C5, 15N",7.49,644077440,6456114,38985404,-2.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_A,"Glycine betaine, 13C5, 15N",7.49,682076672,7336337,44081140,-2.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_B,"Glycine betaine, 13C5, 15N",7.54,756957632,7241783,43289276,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_C,"Glycine betaine, 13C5, 15N",7.53,717133440,7425820,40961828,-2.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_A,"Glycine betaine, 13C5, 15N",7.49,579724352,7312824,36130440,-2.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_B,"Glycine betaine, 13C5, 15N",7.51,475354080,5917961,29800166,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_C,"Glycine betaine, 13C5, 15N",7.51,558044416,5778001,31403136,-2.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_A,"Glycine betaine, 13C5, 15N",7.52,612288000,6708720,40675164,-2.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_B,"Glycine betaine, 13C5, 15N",7.52,670425536,5629536,38159684,-2.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_C,"Glycine betaine, 13C5, 15N",7.53,566882816,6238202,35776764,-2.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_A,"Glycine betaine, 13C5, 15N",7.52,632749952,5502305,37347568,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_B,"Glycine betaine, 13C5, 15N",7.52,630440704,6246037,38930504,-2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_C,"Glycine betaine, 13C5, 15N",7.51,610289280,4778564,36132392,-2.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_A,"Glycine betaine, 13C5, 15N",7.51,744265024,8114469,45481180,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_B,"Glycine betaine, 13C5, 15N",7.51,574500928,5501967,37509092,-1.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_C,"Glycine betaine, 13C5, 15N",7.51,587800960,8088478,40385624,-2.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_A,"Glycine betaine, 13C5, 15N",7.49,599489088,5914326,37618440,-2.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_B,"Glycine betaine, 13C5, 15N",7.51,665988736,6851121,39415828,-2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_C,"Glycine betaine, 13C5, 15N",7.52,677878912,7325190,42049840,-2.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_A,"Glycine betaine, 13C5, 15N",7.54,614256064,7475096,38084756,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_B,"Glycine betaine, 13C5, 15N",7.51,738156352,9740889,47131272,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_C,"Glycine betaine, 13C5, 15N",7.55,600761408,5678819,38831508,-2.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_A,"Glycine betaine, 13C5, 15N",7.51,715782464,6378856,45587776,-2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_B,"Glycine betaine, 13C5, 15N",7.52,553332160,6512471,36841800,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_C,"Glycine betaine, 13C5, 15N",7.51,721137088,7998487,43674484,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_A,"Glycine betaine, 13C5, 15N",7.52,719984960,8578349,44985180,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_B,"Glycine betaine, 13C5, 15N",7.56,557201664,4339452,35250184,-1.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_C,"Glycine betaine, 13C5, 15N",7.52,663811456,6026694,38195668,-1.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_A,"Glycine betaine, 13C5, 15N",7.53,678422464,5801923,41287304,-1.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_B,"Glycine betaine, 13C5, 15N",7.49,661243520,7398096,41493728,-2.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_C,"Glycine betaine, 13C5, 15N",7.55,640780416,6785638,39230676,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_A,"Glycine betaine, 13C5, 15N",7.54,642936320,7942828,41192100,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_B,"Glycine betaine, 13C5, 15N",7.49,636553152,7665641,41495792,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_C,"Glycine betaine, 13C5, 15N",7.51,638364416,5727963,41291948,-2.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_A,"Glycine betaine, 13C5, 15N",7.51,682168128,7676999,42541672,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_B,"Glycine betaine, 13C5, 15N",7.54,685740544,6140137,40458488,-1.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_C,"Glycine betaine, 13C5, 15N",7.54,658558016,8594778,41254332,-2.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_A,"Glycine betaine, 13C5, 15N",7.47,592299904,6807529,36159788,-2.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_B,"Glycine betaine, 13C5, 15N",7.57,715854016,8027786,43372752,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_C,"Glycine betaine, 13C5, 15N",7.49,609376896,7813927,40144388,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_A,"Glycine betaine, 13C5, 15N",7.54,720931840,7767844,43027848,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_B,"Glycine betaine, 13C5, 15N",7.48,575561920,5834036,36453316,-2.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_C,"Glycine betaine, 13C5, 15N",7.55,828726336,7424452,50959260,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_A,"Glycine betaine, 13C5, 15N",7.52,678263232,8522197,43587324,-2.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_B,"Glycine betaine, 13C5, 15N",7.54,744373632,9605002,45875704,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_C,"Glycine betaine, 13C5, 15N",7.52,639362688,5441854,38891200,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_A,"Glycine betaine, 13C5, 15N",7.51,624332032,5485289,41993980,-2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_B,"Glycine betaine, 13C5, 15N",7.54,742526848,7185366,45548360,-2.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_C,"Glycine betaine, 13C5, 15N",7.51,781984320,6793924,45409840,-2.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_A,"Glycine betaine, 13C5, 15N",7.49,635554496,6153017,39607744,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_B,"Glycine betaine, 13C5, 15N",7.54,561008832,5965774,35494480,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_C,"Glycine betaine, 13C5, 15N",7.52,725262144,9069892,45882728,-2.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InH2O_1,"Guanine, 13C, 15N2",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InH2O_2,"Guanine, 13C, 15N2",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InMatrix_1,"Guanine, 13C, 15N2",8.43,192722256,1186701,11001804,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InMatrix_2,"Guanine, 13C, 15N2",8.5,216797392,3304516,14980527,-4.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InH2O_1,"Guanine, 13C, 15N2",7.58,10621,0,9074,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InH2O_2,"Guanine, 13C, 15N2",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InMatrix_1,"Guanine, 13C, 15N2",8.44,148061008,1385152,8794212,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InMatrix_2,"Guanine, 13C, 15N2",8.5,192091600,2001649,13567039,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_H2OinMatrix_1,"Guanine, 13C, 15N2",8.48,204587472,2059408,11267182,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_H2OinMatrix_2,"Guanine, 13C, 15N2",8.47,212176848,2764493,16237048,-4.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full1,"Guanine, 13C, 15N2",8.45,258822768,3204407,14512310,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full2,"Guanine, 13C, 15N2",8.48,207377584,2858165,12922594,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full3,"Guanine, 13C, 15N2",8.5,300443680,2483480,20876312,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half1,"Guanine, 13C, 15N2",8.45,168227376,1206019,9489077,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half2,"Guanine, 13C, 15N2",8.47,112286584,1530520,7016583,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half3,"Guanine, 13C, 15N2",8.5,168141088,1709017,12361359,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MBlk1_A,"Guanine, 13C, 15N2",8.47,184053120,1566925,11665483,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MBlk1_B,"Guanine, 13C, 15N2",8.47,185912512,2402100,12063256,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MMQBlk1_A,"Guanine, 13C, 15N2",8.47,393058624,3906430,23042948,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MMQBlk1_B,"Guanine, 13C, 15N2",8.45,349538848,3577802,18581802,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_A,"Guanine, 13C, 15N2",8.43,229239008,2037371,13386450,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_B,"Guanine, 13C, 15N2",8.48,254563808,1851538,16860818,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_C,"Guanine, 13C, 15N2",8.5,166545216,1971289,10356136,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU10_A,"Guanine, 13C, 15N2",8.48,287561856,3780835,18234098,-3.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU10_B,"Guanine, 13C, 15N2",8.47,222560272,2375581,13193476,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU10_C,"Guanine, 13C, 15N2",8.45,217933808,2327696,13313528,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU11_A,"Guanine, 13C, 15N2",8.45,224408640,3064038,17673686,-4.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU11_B,"Guanine, 13C, 15N2",8.47,256168928,488718,16233809,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU11_C,"Guanine, 13C, 15N2",8.45,165343104,1521223,9851872,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU14_A,"Guanine, 13C, 15N2",8.48,175947168,2119561,10886028,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU14_B,"Guanine, 13C, 15N2",8.48,191001136,365594,11843752,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU14_C,"Guanine, 13C, 15N2",8.47,200739952,2094034,11934952,-4.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_A,"Guanine, 13C, 15N2",8.48,183117392,2288694,11969797,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_B,"Guanine, 13C, 15N2",8.42,276854720,3148845,16910450,-2.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU15_C,"Guanine, 13C, 15N2",8.47,308449472,3580103,21138272,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_A,"Guanine, 13C, 15N2",8.45,247683888,3029395,15043964,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_B,"Guanine, 13C, 15N2",8.48,277335008,2739525,16771779,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU16_C,"Guanine, 13C, 15N2",8.49,267411760,1944598,16496975,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_A,"Guanine, 13C, 15N2",8.47,202647584,1490784,12551435,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_B,"Guanine, 13C, 15N2",8.47,164127344,749145,11001607,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU17_C,"Guanine, 13C, 15N2",8.45,183242160,2049535,10903505,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_A,"Guanine, 13C, 15N2",8.51,195622768,2067601,12557858,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_B,"Guanine, 13C, 15N2",8.5,310125504,3523499,21500146,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU18_C,"Guanine, 13C, 15N2",8.48,191854928,2636572,12336134,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_A,"Guanine, 13C, 15N2",8.48,277883808,0,17481004,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_B,"Guanine, 13C, 15N2",8.48,207803312,0,13043339,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU19_C,"Guanine, 13C, 15N2",8.51,200529712,705298,12242288,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_A,"Guanine, 13C, 15N2",8.48,263231168,2985584,15805099,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_B,"Guanine, 13C, 15N2",8.47,171740176,1965391,10849058,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU2_C,"Guanine, 13C, 15N2",8.5,237063616,2228195,16443577,-3.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_A,"Guanine, 13C, 15N2",8.48,226766176,3117780,13092333,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_B,"Guanine, 13C, 15N2",8.44,217175840,3074769,13305111,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU20_C,"Guanine, 13C, 15N2",8.5,232901952,2482236,14093967,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_A,"Guanine, 13C, 15N2",8.44,174990624,1737809,10462114,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_B,"Guanine, 13C, 15N2",8.5,281403872,3057538,17338314,-4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU21_C,"Guanine, 13C, 15N2",8.47,171730288,1856010,10562846,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_A,"Guanine, 13C, 15N2",8.5,232454688,2589347,14557360,-3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_B,"Guanine, 13C, 15N2",8.47,188814112,2441205,11727112,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU22_C,"Guanine, 13C, 15N2",8.5,283551712,3561459,18583678,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_A,"Guanine, 13C, 15N2",8.51,307396256,3221164,21310872,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_B,"Guanine, 13C, 15N2",8.46,187625376,2556599,11360906,-2.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU23_C,"Guanine, 13C, 15N2",8.47,303729920,3426579,17878258,-2.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_A,"Guanine, 13C, 15N2",8.47,253527648,2693342,15434401,-2.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_B,"Guanine, 13C, 15N2",8.47,243616896,2937477,15041775,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU24_C,"Guanine, 13C, 15N2",8.48,188597344,1634826,11915636,-3.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_A,"Guanine, 13C, 15N2",8.53,237657104,3082980,15718608,-3.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_B,"Guanine, 13C, 15N2",8.51,237850832,2731526,14931337,-4.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU3_C,"Guanine, 13C, 15N2",8.51,243662768,3058145,16254605,-3.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_A,"Guanine, 13C, 15N2",8.48,248225360,2496010,16240885,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_B,"Guanine, 13C, 15N2",8.49,236344544,2321599,13460833,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU4_C,"Guanine, 13C, 15N2",8.45,217708752,1560532,12508955,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_A,"Guanine, 13C, 15N2",8.48,223655920,2450111,13646123,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_B,"Guanine, 13C, 15N2",8.5,232671488,2545797,13973077,-3.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU5_C,"Guanine, 13C, 15N2",8.48,214138208,2187201,13627587,-4.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_A,"Guanine, 13C, 15N2",8.47,176003456,2305125,11371374,-3.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_B,"Guanine, 13C, 15N2",8.46,201481488,1746026,12250743,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU6_C,"Guanine, 13C, 15N2",8.45,271740704,3291664,16162343,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_A,"Guanine, 13C, 15N2",8.45,208782352,2750074,12838247,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_B,"Guanine, 13C, 15N2",8.48,287942144,2521514,18271570,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU7_C,"Guanine, 13C, 15N2",8.47,298394400,4268235,20919582,-4.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_A,"Guanine, 13C, 15N2",8.45,317246944,2569297,22627318,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_B,"Guanine, 13C, 15N2",8.47,181368640,2485772,11392439,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU8_C,"Guanine, 13C, 15N2",8.45,199209936,1690989,12637197,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_A,"Guanine, 13C, 15N2",8.48,184598656,1758849,11355499,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_B,"Guanine, 13C, 15N2",8.48,184605248,1596405,10885938,-4.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU9_C,"Guanine, 13C, 15N2",8.47,180724752,2353366,11705712,-3.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InH2O_1,"Homarine, 2H3",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InH2O_2,"Homarine, 2H3",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InMatrix_1,"Homarine, 2H3",5.63,2152935680,23612156,86858784,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix1InMatrix_2,"Homarine, 2H3",5.68,1877758848,16986698,74867080,-4.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InH2O_1,"Homarine, 2H3",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InH2O_2,"Homarine, 2H3",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InMatrix_1,"Homarine, 2H3",5.58,1942395264,24169918,76523832,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_4uMStdsMix2InMatrix_2,"Homarine, 2H3",5.68,1792755200,23303948,80451944,-3.8,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_H2OinMatrix_1,"Homarine, 2H3",5.64,2276717312,27267310,93877248,-4.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Std_H2OinMatrix_2,"Homarine, 2H3",5.71,1844693504,14677758,75587784,-4.1,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full1,"Homarine, 2H3",5.62,3144107776,33994168,129777744,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full2,"Homarine, 2H3",5.68,3034127104,35720188,127997808,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Full3,"Homarine, 2H3",5.69,3051313920,29843842,129172664,-3.7,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half1,"Homarine, 2H3",5.61,1703637376,17664602,71201704,-3.2,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half2,"Homarine, 2H3",5.71,1566869248,15847039,62454252,-2.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Poo_TruePooG3_Half3,"Homarine, 2H3",5.69,1543707520,14739715,66539880,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MBlk1_A,"Homarine, 2H3",5.65,2596830208,24426444,118299112,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MBlk1_B,"Homarine, 2H3",5.71,2455399936,27148594,110702808,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MMQBlk1_A,"Homarine, 2H3",5.66,3133555456,26293748,121604592,-4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MMQBlk1_B,"Homarine, 2H3",5.62,3038505472,35682408,108069440,-3.6,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_A,"Homarine, 2H3",5.65,3210802432,27336734,133044600,-3.3,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_B,"Homarine, 2H3",5.63,2812801792,29818756,121248512,-3.5,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU1_C,"Homarine, 2H3",5.68,3104173568,38545736,129038648,-3.4,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU10_A,"Homarine, 2H3",5.65,3444946176,27260000,142117696,-3.9,HILIC-Pos_InternalStandards
HILIC-Pos_InternalStandards,220628_Smp_MU10_B,"Homarine, 2H3",5.71,3036120576,29408586,125339688,-4.6,HILIC-Pos_InternalStandards
